,customer_id,region,customer_segment,discount_sensitivity,frequency,recency_days,tenure_days,monetary,avg_spend,churn_flag,clv_proxy,sensitivity_score,norm_clv,norm_freq,norm_recency,norm_sensitivity,freq_segment,longevity_score,fomo_score,longevity_segment,longevity_segment3,longevity_segment2,fomo_segment,discount_level,spend_level,promo_behavior,promo_segment_name
1944,C02028,East,Low Activity,High,2,3,628,3119.53,1559.76,0,2179.15,1,0.040036849374137914,0.06666666666666667,0.994413407821229,0.0,Low Frq,0.1043947069325557,0.05705768866180858,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1945,C02029,Central,High Activity,Low,7,38,539,20595.88,2942.27,0,12348.37,3,0.262401786752943,0.4,0.8966480446927374,1.0,High Frq,0.4273127595852254,0.8910725809099312,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1946,C02030,South,Mid Activity,High,5,210,879,6272.63,1254.53,1,6133.1,1,0.12649577583545218,0.26666666666666666,0.41620111731843573,0.0,High Frq,0.2327758776996789,0.046792966782800344,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1947,C02031,North,High Activity,Low,8,251,209,7234.39,904.3,1,1681.86,3,0.029162872834235538,0.4666666666666667,0.3016759776536313,1.0,High Frq,0.39758304011619533,0.8413334194994385,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1948,C02032,South,High Activity,Low,8,15,287,84296.45,2107.41,0,5382.22,3,0.1100766813346943,0.4666666666666667,0.9608938547486033,1.0,High Frq,0.4467266956710357,0.882385694204233,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1949,C02033,Central,High Activity,High,7,151,781,10959.76,1565.68,0,9521.22,1,0.20058199794805048,0.4,0.5810055865921788,0.0,High Frq,0.34916667891921904,0.06910847912441401,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1950,C02034,East,High Activity,Low,7,82,896,13267.66,1895.38,0,13223.39,3,0.28153538475802126,0.4,0.7737430167597765,1.0,High Frq,0.42499422778959306,0.886840689313791,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1951,C02035,South,High Activity,High,7,179,624,7656.21,1093.74,0,5314.19,1,0.10858910542524595,0.4,0.5027932960893855,0.0,High Frq,0.32685748588951846,0.05599857534699387,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1952,C02036,Central,High Activity,Low,8,29,617,21866.22,2733.28,0,15007.2,3,0.32054101143791275,0.4666666666666667,0.9217877094972067,1.0,High Frq,0.4868642544291096,0.901476819951985,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1953,C02037,North,Mid Activity,High,5,123,785,8782.32,1756.46,1,7668.64,1,0.16007261417139637,0.26666666666666666,0.659217877094972,0.0,High Frq,0.25164208335569455,0.062301488605221576,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1954,C02038,North,Power User,High,10,113,636,7653.92,765.39,1,5414.77,1,0.11078843491183002,0.6,0.6871508379888268,0.0,High Frq,0.47651522888180736,0.07543638539062433,High Longevity,High Longevity,Mid Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1955,C02039,North,Mid Activity,Low,5,18,794,8698.69,1739.74,1,7682.72,3,0.16038049405975494,0.26666666666666666,0.952513966480447,1.0,High Frq,0.31636846380264,0.8769970810633312,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1956,C02040,Central,High Activity,Low,7,83,877,44106.75,1260.19,0,8605.46,3,0.18055755998191203,0.4,0.770949720670391,1.0,High Frq,0.4046589980299019,0.8766032420317108,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1957,C02041,East,High Activity,High,8,206,875,9779.67,1222.46,1,9518.6,1,0.20052470779837014,0.4666666666666667,0.4273743016759777,0.0,High Frq,0.3881403233101396,0.06475451919696923,High Longevity,High Longevity,Mid Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1958,C02042,South,Mid Activity,High,5,259,674,5187.41,1037.48,1,3889.11,1,0.07742763729300108,0.26666666666666666,0.27932960893854747,0.0,High Frq,0.21611867457219425,0.035042577509560816,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1959,C02043,Central,High Activity,Low,7,24,853,13263.11,1894.73,0,12584.46,3,0.2675642415002847,0.4,0.9357541899441341,1.0,High Frq,0.43030055779726356,0.8935441336472352,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1960,C02044,North,Low Activity,Low,3,56,426,2929.49,976.5,0,1388.17,3,0.022740909452699763,0.13333333333333333,0.8463687150837989,1.0,Low Frq,0.19019995097806325,0.8512591933661267,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1961,C02045,East,High Activity,Low,7,165,722,6398.65,914.09,0,5138.83,3,0.10475460136114396,0.4,0.5418994413407822,1.0,High Frq,0.37804589233926783,0.8575704322031535,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1962,C02046,South,Mid Activity,Low,5,119,743,6674.43,1334.89,0,5516.26,3,0.11300766288551678,0.26666666666666666,0.6703910614525139,1.0,High Frq,0.2927877523163957,0.8581536526945107,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1963,C02047,North,Low Activity,Low,4,24,767,6135.22,1533.81,0,5234.4,3,0.10684437983631634,0.2,0.9357541899441341,1.0,Low Frq,0.25815658546446996,0.8674721474808383,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1964,C02048,South,Low Activity,Low,4,225,618,3542.7,885.68,1,2435.37,3,0.045639476149367225,0.2,0.3743016759776536,1.0,Low Frq,0.2178429790287561,0.8332790314138194,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1965,C02049,Central,Mid Activity,High,6,58,457,5948.7,991.45,0,3023.98,1,0.058510298669731474,0.3333333333333333,0.840782122905028,0.0,High Frq,0.28707449921253103,0.06455680267889122,Mid Longevity,Mid Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
1966,C02050,North,Low Activity,Low,4,101,731,5107.61,1276.9,0,4153.12,3,0.0832006038644174,0.2,0.7206703910614525,1.0,Low Frq,0.24267364032595612,0.8543535799395144,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1967,C02051,Central,Mid Activity,Low,5,82,792,4328.25,865.65,0,3813.1,3,0.07576556695819044,0.26666666666666666,0.7737430167597765,1.0,High Frq,0.29050693089629354,0.8595970408671413,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1968,C02052,Central,Low Activity,Low,4,22,290,5092.96,1273.24,0,1642.89,3,0.028310736523913606,0.2,0.9413407821229051,1.0,Low Frq,0.242729186410928,0.8598981127585367,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1969,C02053,North,High Activity,Low,7,266,564,7833.65,1119.09,0,4914.54,3,0.09985017095205731,0.4,0.25977653631284914,1.0,High Frq,0.3629588610060539,0.8429738439108483,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1970,C02054,East,Power User,Low,10,123,370,7086.16,708.62,0,2916.46,3,0.056159215885902516,0.6,0.659217877094972,1.0,High Frq,0.5141927370319291,0.8685768154433389,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1971,C02055,East,Mid Activity,Low,6,17,669,14032.03,2338.67,0,10442.07,3,0.2207177362431481,0.3333333333333333,0.9553072625698324,1.0,High Frq,0.37524224371045456,0.8865038034194731,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1972,C02056,South,High Activity,Low,7,94,873,7221.86,1031.69,0,7012.97,3,0.14573542621684715,0.4,0.7402234636871509,1.0,High Frq,0.39615825842772695,0.8715847158060424,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1973,C02057,Central,Mid Activity,Low,5,127,605,7537.57,1507.51,0,5072.54,3,0.10330507310835359,0.26666666666666666,0.6480446927374302,1.0,High Frq,0.28972991592520886,0.8560660752810403,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1974,C02058,Central,Low Activity,Low,4,37,584,4565.41,1141.35,0,2965.73,3,0.057236576830464014,0.2,0.8994413407821229,1.0,Low Frq,0.24641938240519895,0.8606957247221526,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1975,C02059,South,Power User,Low,10,329,514,9866.07,986.61,0,5640.91,3,0.11573331828920241,0.6,0.08379888268156424,1.0,High Frq,0.49733660779191863,0.8457632759629985,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1976,C02060,Central,Low Activity,Low,4,126,388,4760.11,1190.03,0,2054.42,3,0.03730944465290478,0.2,0.6508379888268156,1.0,Low Frq,0.2300037883719217,0.8462728439066313,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1977,C02061,North,Power User,High,10,107,201,15725.91,1572.59,0,3516.02,1,0.06926947624557969,0.6,0.7039106145251397,0.0,High Frq,0.4690494259753729,0.07212247835081495,High Longevity,High Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1978,C02062,Central,Mid Activity,Low,5,8,857,8762.73,1752.55,0,8353.37,3,0.17504524172507202,0.26666666666666666,0.9804469273743017,1.0,High Frq,0.32069806138039614,0.8798602038745557,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1979,C02063,East,Power User,Low,9,23,790,25385.08,2820.56,0,22307.21,3,0.4801664563112315,0.5333333333333333,0.9385474860335196,1.0,High Frq,0.5662939988972556,0.9216106865994659,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1980,C02064,Central,Low Activity,Low,4,142,387,4093.16,1023.29,0,1762.02,3,0.030915689016822307,0.2,0.6061452513966481,1.0,Low Frq,0.22649040037319684,0.8433988314715147,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1981,C02065,North,Low Activity,Low,4,39,187,4839.13,1209.78,0,1006.58,3,0.01439688341585739,0.2,0.8938547486033519,1.0,Low Frq,0.23757211411333906,0.8561324257717534,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1982,C02066,South,Mid Activity,Low,6,137,881,7022.85,1170.47,0,6882.21,3,0.14287616668547182,0.3333333333333333,0.6201117318435754,1.0,High Frq,0.34291415326260644,0.8619598699273927,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1983,C02067,North,Power User,Low,9,139,866,10394.35,1154.93,0,10012.82,3,0.2113315542773875,0.5333333333333333,0.6145251396648045,1.0,High Frq,0.496325901172051,0.8785260790776457,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1984,C02068,Central,Low Activity,Low,4,43,708,4494.73,1123.68,0,3539.78,3,0.06978902355718476,0.2,0.88268156424581,1.0,Low Frq,0.24809188292372747,0.861112980568009,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1985,C02069,North,Mid Activity,Low,5,140,781,4551.86,910.37,0,3954.39,3,0.07885508041175436,0.26666666666666666,0.611731843575419,1.0,High Frq,0.2830242749277885,0.8518054335532798,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1986,C02071,South,Low Activity,Low,4,147,836,5832.94,1458.23,1,5424.16,3,0.11099376105896686,0.2,0.5921787709497207,1.0,Low Frq,0.24180769075927938,0.8507083146533828,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1987,C02072,Central,Low Activity,High,4,234,345,4827.8,1206.95,0,1852.72,1,0.03289897778629112,0.2,0.34916201117318435,0.0,Low Frq,0.1640378961159174,0.03074799833728833,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
1988,C02073,North,Low Activity,Low,3,25,675,4732.87,1577.62,0,3553.59,3,0.07009099949882053,0.13333333333333333,0.9329608938547486,1.0,Low Frq,0.20399957792583484,0.8603238113092861,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1989,C02074,East,High Activity,Low,8,19,769,16809.81,2101.23,0,14379.05,3,0.3068055887197007,0.4666666666666667,0.9497206703910615,1.0,High Frq,0.48551381793015985,0.9014999257248565,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1990,C02075,East,Low Activity,Low,3,39,608,12976.05,865.07,0,1755.16,3,0.03076568503712489,0.13333333333333333,0.8938547486033519,1.0,Low Frq,0.1941792077709259,0.8544359726005468,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1991,C02076,East,High Activity,Low,7,171,342,7655.75,1093.68,0,2912.42,3,0.056070875349754176,0.4,0.5251396648044693,1.0,High Frq,0.36747115831017424,0.851864070775199,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1992,C02077,North,Mid Activity,High,6,28,545,20207.92,3367.99,1,12250.64,1,0.26026477670398834,0.3333333333333333,0.9245810055865922,0.0,High Frq,0.33161533895346057,0.08892219461639511,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
1993,C02078,Central,High Activity,Low,7,123,705,7642.64,1091.81,0,5993.42,3,0.12344146739753152,0.4,0.659217877094972,1.0,High Frq,0.38764918733425485,0.8653050405945018,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1994,C02079,East,Low Activity,Low,3,65,418,2976.0,992.0,0,1383.72,3,0.022643603664120535,0.13333333333333333,0.8212290502793296,1.0,Low Frq,0.1889235065801239,0.8499924795470453,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1995,C02080,South,Power User,Low,11,10,251,33039.17,3003.56,1,9224.5,3,0.19409377916440346,0.6666666666666666,0.9748603351955307,1.0,High Frq,0.6042284392593239,0.9014857280095503,High Longevity,High Longevity,High Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
1996,C02081,North,Low Activity,Low,4,334,624,4463.74,1115.93,0,3098.29,3,0.060135196006657905,0.2,0.06983240223463687,1.0,Low Frq,0.2055186593130634,0.8195051397123977,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
1997,C02082,North,High Activity,Low,7,331,834,9577.65,1368.24,1,8885.19,3,0.18667426745141052,0.4,0.0782122905027933,1.0,High Frq,0.37124546801542174,0.8425780412702808,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1998,C02083,Central,Mid Activity,Low,6,111,688,7134.99,1189.17,0,5460.39,3,0.1117859832432872,0.3333333333333333,0.6927374301675978,1.0,High Frq,0.34032740149037066,0.8624821364993753,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
1999,C02084,East,High Activity,Low,8,1,448,14260.66,1782.58,0,7106.53,3,0.14778125308863876,0.4666666666666667,1.0,1.0,High Frq,0.4562229172843944,0.8881114586421972,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2000,C02085,Central,High Activity,Low,7,353,594,6944.46,992.07,0,4588.46,3,0.0927199526284808,0.4,0.01675977653631285,1.0,High Frq,0.34938197935251175,0.8301099840896637,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
2001,C02086,Central,High Activity,Low,8,7,424,53520.1,1338.0,1,5048.38,3,0.10277677920901107,0.4666666666666667,0.9832402234636871,1.0,High Frq,0.44638403368165325,0.8827730224274188,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
2002,C02087,North,Mid Activity,Low,5,87,854,4342.23,868.45,0,4124.9,3,0.08258353209953966,0.26666666666666666,0.7597765363128491,1.0,High Frq,0.29117219990221704,0.8595805133589298,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
2003,C02088,South,High Activity,High,8,80,239,11108.11,1388.51,0,2953.09,1,0.056960184657960315,0.4666666666666667,0.7793296089385475,0.0,High Frq,0.37702518404518615,0.06799583224605675,Mid Longevity,Mid Longevity,Mid Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
2004,C02089,East,Low Activity,Low,3,280,185,4685.19,1561.73,1,964.14,3,0.013468870456912996,0.13333333333333333,0.2206703910614525,1.0,Low Frq,0.15706062697778855,0.8190470732654307,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2005,C02090,Central,High Activity,Low,7,37,888,13767.44,1966.78,0,13599.0,3,0.2897486493081886,0.4,0.8994413407821229,1.0,High Frq,0.43292179690074384,0.893946931969925,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2006,C02091,South,High Activity,High,8,6,749,10506.73,1313.34,0,8753.65,1,0.1837979520739471,0.4666666666666667,0.9860335195530726,0.0,High Frq,0.4127279330591097,0.09101480451838168,High Longevity,High Longevity,Mid Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
2007,C02092,East,Mid Activity,Low,6,22,586,16684.29,2780.72,0,10875.43,3,0.23019378939791113,0.3333333333333333,0.9413407821229051,1.0,High Frq,0.37643913031906073,0.8867530847126031,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2008,C02093,North,Mid Activity,Low,5,22,396,7751.14,1550.23,0,3414.3,3,0.06704521898394389,0.26666666666666666,0.9413407821229051,1.0,High Frq,0.2971427495696007,0.867104894337873,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2009,C02094,Central,Mid Activity,Low,6,166,205,8501.33,1416.89,0,1938.57,3,0.03477621417944324,0.3333333333333333,0.5391061452513967,1.0,High Frq,0.3172438834317918,0.8470995953471808,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
2010,C02095,Central,Low Activity,Low,3,209,184,2294.16,764.72,0,469.55,3,0.0026539333842384738,0.13333333333333333,0.41899441340782123,1.0,Low Frq,0.1648138406805721,0.8278817806754816,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
2011,C02097,South,Mid Activity,Low,6,295,569,8192.84,1365.47,1,5185.44,3,0.10577379749725137,0.3333333333333333,0.1787709497206704,1.0,High Frq,0.31342664031881706,0.8361825939024253,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
2012,C02099,South,Mid Activity,Low,6,238,750,7471.78,1245.3,1,6233.43,3,0.12868963870470032,0.3333333333333333,0.33798882681564246,1.0,High Frq,0.3259707024150555,0.8464350718779189,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
2013,C02100,Central,High Activity,Low,7,167,627,6824.63,974.95,0,4759.79,3,0.09646633482112789,0.4,0.5363128491620112,1.0,High Frq,0.37610890942232605,0.8564622759402134,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
2014,C02101,East,Power User,Low,9,18,325,18188.32,2020.92,0,6575.3,3,0.13616512857921304,0.5333333333333333,0.952513966480447,1.0,High Frq,0.49819205737319827,0.8879088778486104,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2015,C02102,Central,High Activity,Low,8,345,567,12424.93,1553.12,1,7836.43,3,0.16374158906256694,0.4666666666666667,0.03910614525139665,1.0,High Frq,0.4113702917417499,0.8416627995021599,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2016,C02103,North,Low Activity,Low,1,102,428,1313.86,1313.86,0,625.51,3,0.006064227943073708,0.0,0.7178770949720671,1.0,Low Frq,0.0871067003372181,0.8365002775429108,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
2017,C02104,South,Mid Activity,High,5,329,705,4037.91,807.58,1,3166.54,1,0.06162758253936183,0.26666666666666666,0.08379888268156424,0.0,High Frq,0.20318212730861723,0.02368603572134773,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
2018,C02106,Central,High Activity,High,8,4,192,21229.7,2653.71,0,4534.04,1,0.09152997936679952,0.4666666666666667,0.9916201117318436,0.0,High Frq,0.39455366812661874,0.08206733685660547,High Longevity,High Longevity,Mid Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
2019,C02107,East,Low Activity,Low,3,49,563,5096.25,1698.75,0,3191.53,3,0.06217402560825958,0.13333333333333333,0.8659217877094972,1.0,Low Frq,0.19906422784046013,0.8561801586129676,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2020,C02108,East,Low Activity,High,4,73,735,6161.17,1540.29,1,5037.21,1,0.10253253074644253,0.2,0.7988826815642458,0.0,Low Frq,0.20045064022750078,0.060197387152856545,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
2021,C02109,Central,Power User,Low,10,19,578,19268.97,1926.9,0,12388.75,3,0.2632847547850395,0.6,0.9497206703910615,1.0,High Frq,0.570142984476561,0.903814508998057,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2022,C02110,East,High Activity,Low,8,7,198,16117.71,2014.71,0,3549.83,3,0.07000878157408841,0.4666666666666667,0.9832402234636871,1.0,High Frq,0.4398304341546687,0.8794962226639266,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2023,C02111,North,Power User,Low,9,107,754,12429.43,1381.05,0,10424.7,3,0.22033791567064898,0.5333333333333333,0.7039106145251397,1.0,High Frq,0.5025964471937201,0.8838959889599886,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
2024,C02112,North,Mid Activity,Low,5,205,670,3983.54,796.71,0,2968.83,3,0.05730436288542932,0.26666666666666666,0.4301675977653631,1.0,High Frq,0.2696359191320207,0.8405721495101445,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
2025,C02113,North,Low Activity,High,3,320,598,2544.85,848.28,1,1692.79,1,0.029401873344161604,0.13333333333333333,0.10893854748603352,0.0,Low Frq,0.10466063537646732,0.015053781375384503,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
2026,C02114,East,High Activity,Low,7,26,516,16296.12,2328.02,0,9353.51,3,0.19691477237442742,0.4,0.9301675977653632,1.0,High Frq,0.4158913343631536,0.8861998571257109,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2027,C02115,South,Low Activity,High,3,121,598,4340.42,1446.81,0,2887.18,1,0.05551896566352051,0.13333333333333333,0.664804469273743,0.0,Low Frq,0.13767734992972458,0.04545878669670587,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
2028,C02116,North,Mid Activity,Low,5,20,791,9552.33,1910.47,0,8404.79,3,0.17616961557872235,0.26666666666666666,0.946927374301676,1.0,High Frq,0.3192469584974949,0.8782966636062894,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2029,C02117,Central,Power User,Low,10,38,854,21645.17,2164.52,0,20561.74,3,0.4419991900659755,0.6,0.8966480446927374,1.0,High Frq,0.6032322402478321,0.9190323212412345,High Longevity,High Longevity,High Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
2030,C02118,South,Mid Activity,High,5,220,301,3475.58,695.12,0,1163.69,1,0.017832324414437817,0.26666666666666666,0.388268156424581,0.0,High Frq,0.20964653937078326,0.03452997359600617,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
2031,C02119,North,Low Activity,Low,4,282,611,4618.64,1154.66,0,3139.03,3,0.0610260359677181,0.2,0.21508379888268156,1.0,Low Frq,0.2129593971376777,0.8268567935409059,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
